y_pred,y_true,y_score,y_probscore
0,0,"[0.6824932722343524, 0.31750672776564764]",0.31750672776564764
0,0,"[0.7817403007519388, 0.21825969924806127]",0.21825969924806127
0,0,"[0.6334242575387299, 0.3665757424612701]",0.3665757424612701
1,0,"[0.29616839361311775, 0.7038316063868822]",0.7038316063868822
0,0,"[0.5329496014277546, 0.46705039857224534]",0.46705039857224534
1,0,"[0.4885887518215576, 0.5114112481784424]",0.5114112481784424
0,0,"[0.7129535189723418, 0.2870464810276582]",0.2870464810276582
0,0,"[0.683656258530583, 0.316343741469417]",0.316343741469417
0,0,"[0.5476265130929925, 0.4523734869070075]",0.4523734869070075
1,0,"[0.354235067631525, 0.645764932368475]",0.645764932368475
0,0,"[0.7623263990964675, 0.23767360090353254]",0.23767360090353254
1,1,"[0.2558981101886302, 0.7441018898113698]",0.7441018898113698
1,0,"[0.24175229847375945, 0.7582477015262405]",0.7582477015262405
0,1,"[0.5106097223000953, 0.48939027769990473]",0.48939027769990473
0,0,"[0.8156778220029747, 0.18432217799702535]",0.18432217799702535
0,0,"[0.7158924262811581, 0.2841075737188418]",0.2841075737188418
0,0,"[0.5537917083268633, 0.4462082916731367]",0.4462082916731367
0,0,"[0.6989862151760927, 0.3010137848239073]",0.3010137848239073
1,0,"[0.46174744559554903, 0.538252554404451]",0.538252554404451
1,1,"[0.4477395810474277, 0.5522604189525723]",0.5522604189525723
0,0,"[0.5769778710799454, 0.4230221289200547]",0.4230221289200547
1,0,"[0.17724766233063016, 0.8227523376693698]",0.8227523376693698
0,0,"[0.7379862629371432, 0.26201373706285674]",0.26201373706285674
0,0,"[0.7184008110344625, 0.2815991889655375]",0.2815991889655375
1,0,"[0.4722343092902811, 0.5277656907097189]",0.5277656907097189
0,1,"[0.5055555971097436, 0.4944444028902564]",0.4944444028902564
1,0,"[0.3632748766051622, 0.6367251233948378]",0.6367251233948378
1,0,"[0.38867048456629316, 0.6113295154337068]",0.6113295154337068
0,0,"[0.5864800271958293, 0.4135199728041707]",0.4135199728041707
0,0,"[0.5248785149128989, 0.475121485087101]",0.475121485087101
1,0,"[0.33749260476323906, 0.6625073952367609]",0.6625073952367609
0,1,"[0.6346614228810268, 0.3653385771189733]",0.3653385771189733
0,0,"[0.5566360463581029, 0.44336395364189707]",0.44336395364189707
1,1,"[0.3133365974758795, 0.6866634025241205]",0.6866634025241205
1,1,"[0.20015368015392732, 0.7998463198460727]",0.7998463198460727
0,0,"[0.5365646787125695, 0.4634353212874305]",0.4634353212874305
1,1,"[0.3676088967769845, 0.6323911032230155]",0.6323911032230155
1,0,"[0.4092967917168385, 0.5907032082831615]",0.5907032082831615
0,0,"[0.7752597194394433, 0.22474028056055673]",0.22474028056055673
0,0,"[0.7311140977398964, 0.26888590226010356]",0.26888590226010356
1,0,"[0.40269807606827845, 0.5973019239317215]",0.5973019239317215
0,0,"[0.7488003288483704, 0.2511996711516295]",0.2511996711516295
0,0,"[0.601313840020225, 0.39868615997977497]",0.39868615997977497
0,0,"[0.6610145746609961, 0.33898542533900394]",0.33898542533900394
1,0,"[0.350664305155176, 0.649335694844824]",0.649335694844824
0,0,"[0.7133171268961647, 0.2866828731038353]",0.2866828731038353
1,1,"[0.49742110658927896, 0.502578893410721]",0.502578893410721
0,0,"[0.7142282722427837, 0.2857717277572162]",0.2857717277572162
0,0,"[0.5716552643474049, 0.4283447356525952]",0.4283447356525952
0,0,"[0.6419337986946057, 0.3580662013053944]",0.3580662013053944
0,0,"[0.5164801149839964, 0.4835198850160037]",0.4835198850160037
0,0,"[0.9057055534771496, 0.0942944465228503]",0.0942944465228503
0,0,"[0.5709484223718895, 0.4290515776281105]",0.4290515776281105
0,0,"[0.5061045339634147, 0.4938954660365853]",0.4938954660365853
0,0,"[0.6100553941774455, 0.3899446058225545]",0.3899446058225545
1,0,"[0.414488108751666, 0.585511891248334]",0.585511891248334
0,0,"[0.5364627851447085, 0.46353721485529154]",0.46353721485529154
1,0,"[0.47682490382985265, 0.5231750961701473]",0.5231750961701473
0,0,"[0.501102643255006, 0.498897356744994]",0.498897356744994
0,0,"[0.7993123194316534, 0.2006876805683466]",0.2006876805683466
0,0,"[0.7086411572921021, 0.29135884270789797]",0.29135884270789797
1,0,"[0.2295258491308615, 0.7704741508691385]",0.7704741508691385
1,1,"[0.18629190947674434, 0.8137080905232557]",0.8137080905232557
0,1,"[0.5902760911082532, 0.40972390889174687]",0.40972390889174687
0,0,"[0.7172182233650144, 0.28278177663498566]",0.28278177663498566
1,0,"[0.4723872813038006, 0.5276127186961994]",0.5276127186961994
1,1,"[0.18322009643446802, 0.816779903565532]",0.816779903565532
1,0,"[0.23501861548655822, 0.7649813845134418]",0.7649813845134418
0,0,"[0.5305157373460456, 0.4694842626539543]",0.4694842626539543
1,0,"[0.42048238039201336, 0.5795176196079866]",0.5795176196079866
0,0,"[0.5433284775854419, 0.45667152241455816]",0.45667152241455816
0,1,"[0.5346739529933322, 0.4653260470066678]",0.4653260470066678
1,1,"[0.44777334368276434, 0.5522266563172357]",0.5522266563172357
0,1,"[0.6532451983631151, 0.3467548016368848]",0.3467548016368848
1,0,"[0.4824632910530825, 0.5175367089469175]",0.5175367089469175
1,0,"[0.28928586068541695, 0.710714139314583]",0.710714139314583
0,0,"[0.554770363696266, 0.445229636303734]",0.445229636303734
1,1,"[0.4874810869899774, 0.5125189130100226]",0.5125189130100226
0,0,"[0.5679731810961222, 0.4320268189038778]",0.4320268189038778
1,0,"[0.4779190995866748, 0.5220809004133252]",0.5220809004133252
0,0,"[0.5977578445220204, 0.40224215547797953]",0.40224215547797953
0,0,"[0.6761279034076508, 0.3238720965923492]",0.3238720965923492
0,0,"[0.6295737191578398, 0.3704262808421602]",0.3704262808421602
0,0,"[0.5555954888125224, 0.4444045111874776]",0.4444045111874776
1,1,"[0.1547136124584212, 0.8452863875415788]",0.8452863875415788
0,1,"[0.5128956073270361, 0.48710439267296385]",0.48710439267296385
1,0,"[0.39378718551775427, 0.6062128144822457]",0.6062128144822457
0,0,"[0.5904972689553347, 0.40950273104466534]",0.40950273104466534
0,0,"[0.6383400633002677, 0.3616599366997323]",0.3616599366997323
0,0,"[0.721072402992676, 0.2789275970073239]",0.2789275970073239
1,1,"[0.31096444104402654, 0.6890355589559735]",0.6890355589559735
1,0,"[0.3844641641369979, 0.6155358358630021]",0.6155358358630021
1,1,"[0.3491023527528664, 0.6508976472471336]",0.6508976472471336
1,1,"[0.37792129783887296, 0.622078702161127]",0.622078702161127
0,0,"[0.6097602214177917, 0.39023977858220826]",0.39023977858220826
0,0,"[0.665931745909315, 0.3340682540906849]",0.3340682540906849
1,1,"[0.3280192682170564, 0.6719807317829436]",0.6719807317829436
0,0,"[0.7681493994137855, 0.23185060058621454]",0.23185060058621454
1,0,"[0.4154791043937087, 0.5845208956062913]",0.5845208956062913
1,1,"[0.20584403293142617, 0.7941559670685738]",0.7941559670685738
1,0,"[0.27275837482093424, 0.7272416251790658]",0.7272416251790658
0,0,"[0.6573386734009925, 0.34266132659900744]",0.34266132659900744
0,0,"[0.5344947761695794, 0.4655052238304206]",0.4655052238304206
0,0,"[0.6924440665165168, 0.30755593348348326]",0.30755593348348326
0,0,"[0.6008390213590808, 0.3991609786409192]",0.3991609786409192
0,0,"[0.6675828463489979, 0.33241715365100205]",0.33241715365100205
1,0,"[0.2557682419776013, 0.7442317580223987]",0.7442317580223987
1,0,"[0.44781813741226917, 0.5521818625877308]",0.5521818625877308
1,1,"[0.45497405733154184, 0.5450259426684582]",0.5450259426684582
0,0,"[0.5135948789491628, 0.4864051210508372]",0.4864051210508372
0,0,"[0.644372138773113, 0.355627861226887]",0.355627861226887
1,0,"[0.48747754826117673, 0.5125224517388233]",0.5125224517388233
0,0,"[0.6558834158859781, 0.34411658411402196]",0.34411658411402196
1,0,"[0.3765820935977069, 0.6234179064022931]",0.6234179064022931
1,0,"[0.2729856758803506, 0.7270143241196494]",0.7270143241196494
0,0,"[0.7044018727260735, 0.29559812727392654]",0.29559812727392654
0,0,"[0.551344721635409, 0.44865527836459096]",0.44865527836459096
1,0,"[0.49781708019375137, 0.5021829198062486]",0.5021829198062486
0,1,"[0.7808105297594189, 0.2191894702405811]",0.2191894702405811
1,0,"[0.24763254535486745, 0.7523674546451325]",0.7523674546451325
1,0,"[0.37296009395205854, 0.6270399060479415]",0.6270399060479415
0,0,"[0.551237968310683, 0.4487620316893171]",0.4487620316893171
0,0,"[0.6047642400629325, 0.39523575993706755]",0.39523575993706755
0,0,"[0.5518071857808582, 0.44819281421914187]",0.44819281421914187
0,0,"[0.6272397983786777, 0.37276020162132234]",0.37276020162132234
1,0,"[0.2516381845144994, 0.7483618154855006]",0.7483618154855006
1,0,"[0.44612491284339795, 0.553875087156602]",0.553875087156602
1,1,"[0.3995157385020982, 0.6004842614979018]",0.6004842614979018
0,0,"[0.5713528503000678, 0.4286471496999323]",0.4286471496999323
1,0,"[0.4504035078810671, 0.5495964921189329]",0.5495964921189329
0,0,"[0.7100670672315135, 0.2899329327684866]",0.2899329327684866
0,0,"[0.5062641963896777, 0.4937358036103224]",0.4937358036103224
0,0,"[0.5490425099387048, 0.4509574900612951]",0.4509574900612951
0,1,"[0.5409651094002006, 0.45903489059979935]",0.45903489059979935
0,0,"[0.6217519092382134, 0.37824809076178656]",0.37824809076178656
0,0,"[0.5244963380424227, 0.4755036619575773]",0.4755036619575773
0,0,"[0.5490898157662534, 0.4509101842337466]",0.4509101842337466
0,0,"[0.6306118987179155, 0.3693881012820846]",0.3693881012820846
0,1,"[0.6086478059230012, 0.3913521940769988]",0.3913521940769988
1,0,"[0.46073648018724433, 0.5392635198127557]",0.5392635198127557
1,0,"[0.4723250378396272, 0.5276749621603728]",0.5276749621603728
1,0,"[0.4778709389172434, 0.5221290610827566]",0.5221290610827566
1,0,"[0.49796554486955635, 0.5020344551304436]",0.5020344551304436
0,1,"[0.6124186570246577, 0.3875813429753423]",0.3875813429753423
0,0,"[0.5685724648263937, 0.4314275351736063]",0.4314275351736063
0,0,"[0.7014553879661334, 0.2985446120338666]",0.2985446120338666
0,1,"[0.6265023076841436, 0.37349769231585633]",0.37349769231585633
1,0,"[0.34464097539388105, 0.655359024606119]",0.655359024606119
0,0,"[0.6408193947642915, 0.35918060523570855]",0.35918060523570855
0,0,"[0.5644405123149447, 0.4355594876850552]",0.4355594876850552
0,1,"[0.6451264775314969, 0.3548735224685031]",0.3548735224685031
0,0,"[0.7059949535455599, 0.2940050464544402]",0.2940050464544402
1,0,"[0.46991206374053984, 0.5300879362594602]",0.5300879362594602
1,0,"[0.3117438798087576, 0.6882561201912424]",0.6882561201912424
1,0,"[0.32114436053026196, 0.678855639469738]",0.678855639469738
0,0,"[0.6561062285205471, 0.3438937714794529]",0.3438937714794529
1,1,"[0.48715913654180043, 0.5128408634581996]",0.5128408634581996
0,0,"[0.6900603846244582, 0.3099396153755419]",0.3099396153755419
1,1,"[0.19806921746649264, 0.8019307825335074]",0.8019307825335074
1,1,"[0.37822835206030525, 0.6217716479396947]",0.6217716479396947
1,0,"[0.353274828835464, 0.646725171164536]",0.646725171164536
1,0,"[0.38921252360006753, 0.6107874763999325]",0.6107874763999325
1,0,"[0.49771967912411896, 0.502280320875881]",0.502280320875881
0,0,"[0.5996422743470985, 0.4003577256529015]",0.4003577256529015
1,0,"[0.4485654101859625, 0.5514345898140375]",0.5514345898140375
1,0,"[0.3670201984537156, 0.6329798015462844]",0.6329798015462844
1,1,"[0.4609395982546054, 0.5390604017453946]",0.5390604017453946
0,0,"[0.6210668404581194, 0.3789331595418806]",0.3789331595418806
1,1,"[0.4038291517010978, 0.5961708482989022]",0.5961708482989022
1,1,"[0.49025993042590066, 0.5097400695740993]",0.5097400695740993
1,1,"[0.4944906959984148, 0.5055093040015852]",0.5055093040015852
1,0,"[0.4825608433346582, 0.5174391566653418]",0.5174391566653418
1,0,"[0.4260222992603435, 0.5739777007396565]",0.5739777007396565
1,1,"[0.4508159698435076, 0.5491840301564924]",0.5491840301564924
1,0,"[0.4033126495504412, 0.5966873504495588]",0.5966873504495588
0,0,"[0.5875037054731884, 0.4124962945268116]",0.4124962945268116
0,0,"[0.7238398315132243, 0.2761601684867757]",0.2761601684867757
0,0,"[0.5161725421746323, 0.48382745782536773]",0.48382745782536773
1,1,"[0.43314150926748085, 0.5668584907325191]",0.5668584907325191
0,0,"[0.6394305516111561, 0.36056944838884386]",0.36056944838884386
0,0,"[0.6617282894585841, 0.33827171054141597]",0.33827171054141597
1,0,"[0.44080410176395235, 0.5591958982360477]",0.5591958982360477
1,0,"[0.4833128022486779, 0.5166871977513221]",0.5166871977513221
1,1,"[0.44954083252108623, 0.5504591674789138]",0.5504591674789138
1,0,"[0.2671488586464186, 0.7328511413535814]",0.7328511413535814
1,0,"[0.3709284339615544, 0.6290715660384456]",0.6290715660384456
0,0,"[0.7242759487937067, 0.2757240512062933]",0.2757240512062933
0,0,"[0.5317994459373891, 0.46820055406261085]",0.46820055406261085
0,0,"[0.562066705698522, 0.437933294301478]",0.437933294301478
0,0,"[0.7553392218019339, 0.24466077819806606]",0.24466077819806606
1,0,"[0.3986690087012402, 0.6013309912987598]",0.6013309912987598
1,1,"[0.4078695289297579, 0.5921304710702421]",0.5921304710702421
0,0,"[0.5472196787922362, 0.4527803212077638]",0.4527803212077638
1,0,"[0.45095903721319286, 0.5490409627868071]",0.5490409627868071
1,1,"[0.3927919845725484, 0.6072080154274516]",0.6072080154274516
0,0,"[0.7341797324959338, 0.2658202675040662]",0.2658202675040662
0,0,"[0.6416077952896557, 0.35839220471034433]",0.35839220471034433
1,1,"[0.3626656940175219, 0.6373343059824781]",0.6373343059824781
0,0,"[0.5294717651256807, 0.4705282348743193]",0.4705282348743193
1,0,"[0.3393541859030801, 0.6606458140969199]",0.6606458140969199
1,1,"[0.47238692538290483, 0.5276130746170952]",0.5276130746170952
0,1,"[0.689253296457301, 0.310746703542699]",0.310746703542699
0,0,"[0.5008442008925245, 0.4991557991074755]",0.4991557991074755
1,0,"[0.47462688189455604, 0.525373118105444]",0.525373118105444
1,1,"[0.16663911919327679, 0.8333608808067232]",0.8333608808067232
1,0,"[0.4302883345562095, 0.5697116654437905]",0.5697116654437905
0,0,"[0.5022038629781722, 0.49779613702182773]",0.49779613702182773
1,1,"[0.23379456342999272, 0.7662054365700073]",0.7662054365700073
0,1,"[0.7022119879571617, 0.29778801204283833]",0.29778801204283833
0,0,"[0.548023054142273, 0.45197694585772696]",0.45197694585772696
0,1,"[0.6762509062659372, 0.32374909373406285]",0.32374909373406285
0,0,"[0.6545993298040196, 0.3454006701959804]",0.3454006701959804
0,0,"[0.7154486757045264, 0.2845513242954736]",0.2845513242954736
0,0,"[0.5828132074123933, 0.4171867925876067]",0.4171867925876067
0,1,"[0.5052495042715547, 0.4947504957284453]",0.4947504957284453
0,1,"[0.6473114214511202, 0.35268857854887975]",0.35268857854887975
0,0,"[0.6592350777630934, 0.3407649222369066]",0.3407649222369066
1,1,"[0.3266650002100755, 0.6733349997899245]",0.6733349997899245
1,0,"[0.4837907091754402, 0.5162092908245598]",0.5162092908245598
1,0,"[0.44940716454884366, 0.5505928354511563]",0.5505928354511563
0,0,"[0.6431616021175703, 0.35683839788242966]",0.35683839788242966
1,1,"[0.411119889748327, 0.588880110251673]",0.588880110251673
0,0,"[0.6812283871004983, 0.31877161289950173]",0.31877161289950173
0,0,"[0.7061149649704174, 0.29388503502958263]",0.29388503502958263
0,0,"[0.7345263321551747, 0.2654736678448253]",0.2654736678448253
1,0,"[0.2736561530165216, 0.7263438469834784]",0.7263438469834784
0,1,"[0.6086459950483817, 0.3913540049516183]",0.3913540049516183
1,0,"[0.4453574310385836, 0.5546425689614164]",0.5546425689614164
0,0,"[0.8697092255262469, 0.1302907744737531]",0.1302907744737531
0,0,"[0.5466638436842095, 0.45333615631579055]",0.45333615631579055
0,0,"[0.6592781665808809, 0.3407218334191191]",0.3407218334191191
0,0,"[0.62902584369644, 0.37097415630356007]",0.37097415630356007
1,0,"[0.42375587647792423, 0.5762441235220758]",0.5762441235220758
1,0,"[0.4127553792846945, 0.5872446207153055]",0.5872446207153055
0,0,"[0.5789270223625929, 0.4210729776374072]",0.4210729776374072
0,0,"[0.6703190683866922, 0.32968093161330775]",0.32968093161330775
0,0,"[0.6448744511900508, 0.3551255488099492]",0.3551255488099492
0,0,"[0.6749991391486336, 0.32500086085136637]",0.32500086085136637
0,0,"[0.8568012096033707, 0.14319879039662928]",0.14319879039662928
1,1,"[0.39544656960917035, 0.6045534303908296]",0.6045534303908296
1,0,"[0.2407769548724562, 0.7592230451275438]",0.7592230451275438
1,1,"[0.3205051498069803, 0.6794948501930197]",0.6794948501930197
0,0,"[0.5398726133733647, 0.46012738662663527]",0.46012738662663527
0,0,"[0.6904151724689579, 0.3095848275310421]",0.3095848275310421
0,0,"[0.6279885872705988, 0.37201141272940114]",0.37201141272940114
1,0,"[0.499395824757378, 0.500604175242622]",0.500604175242622
1,1,"[0.32215574492917587, 0.6778442550708241]",0.6778442550708241
0,1,"[0.5468488896243971, 0.45315111037560285]",0.45315111037560285
1,1,"[0.2923157627180234, 0.7076842372819766]",0.7076842372819766
0,0,"[0.5546476743074102, 0.4453523256925897]",0.4453523256925897
1,1,"[0.10091275403976196, 0.899087245960238]",0.899087245960238
0,0,"[0.6910835806570759, 0.3089164193429242]",0.3089164193429242
0,0,"[0.6051013274550665, 0.3948986725449335]",0.3948986725449335
1,0,"[0.3504909537585883, 0.6495090462414117]",0.6495090462414117
1,0,"[0.28026254174775855, 0.7197374582522414]",0.7197374582522414
0,0,"[0.536652449042099, 0.46334755095790103]",0.46334755095790103
0,0,"[0.6033092398508976, 0.39669076014910243]",0.39669076014910243
0,0,"[0.697509615191636, 0.30249038480836404]",0.30249038480836404
0,0,"[0.5683052375063538, 0.43169476249364624]",0.43169476249364624
0,1,"[0.8285910057830416, 0.17140899421695846]",0.17140899421695846
0,0,"[0.5379699177881285, 0.4620300822118714]",0.4620300822118714
0,1,"[0.544297002342099, 0.455702997657901]",0.455702997657901
0,1,"[0.7036025970427898, 0.2963974029572102]",0.2963974029572102
0,0,"[0.7978169120558822, 0.20218308794411777]",0.20218308794411777
1,0,"[0.4942412222741305, 0.5057587777258695]",0.5057587777258695
1,1,"[0.3714379040837831, 0.6285620959162169]",0.6285620959162169
0,1,"[0.5215866836512526, 0.47841331634874734]",0.47841331634874734
0,0,"[0.7905197080536308, 0.20948029194636925]",0.20948029194636925
1,0,"[0.3910182734202383, 0.6089817265797617]",0.6089817265797617
0,1,"[0.5721346573450994, 0.42786534265490067]",0.42786534265490067
0,1,"[0.6842181000330192, 0.31578189996698075]",0.31578189996698075
0,1,"[0.565811431010822, 0.43418856898917807]",0.43418856898917807
1,1,"[0.3668257803101326, 0.6331742196898674]",0.6331742196898674
1,0,"[0.34006069050158494, 0.6599393094984151]",0.6599393094984151
1,0,"[0.28562560274463145, 0.7143743972553686]",0.7143743972553686
1,0,"[0.32422841302123595, 0.675771586978764]",0.675771586978764
0,1,"[0.5219350244548276, 0.47806497554517235]",0.47806497554517235
0,0,"[0.7482434971266255, 0.2517565028733745]",0.2517565028733745
1,0,"[0.3812044878136074, 0.6187955121863926]",0.6187955121863926
1,0,"[0.12323295524253108, 0.8767670447574689]",0.8767670447574689
0,0,"[0.6719662905965289, 0.32803370940347115]",0.32803370940347115
1,0,"[0.3589296256118716, 0.6410703743881284]",0.6410703743881284
0,0,"[0.7024569922780215, 0.2975430077219785]",0.2975430077219785
1,1,"[0.38738091646319706, 0.6126190835368029]",0.6126190835368029
0,0,"[0.6597457813575163, 0.3402542186424838]",0.3402542186424838
1,1,"[0.41097420183682987, 0.5890257981631701]",0.5890257981631701
1,0,"[0.4701834288164529, 0.5298165711835471]",0.5298165711835471
1,1,"[0.4082419928162393, 0.5917580071837607]",0.5917580071837607
0,0,"[0.6282745429440945, 0.37172545705590554]",0.37172545705590554
0,0,"[0.6438018392408345, 0.3561981607591656]",0.3561981607591656
0,0,"[0.6896731979328989, 0.310326802067101]",0.310326802067101
1,0,"[0.4322152266813096, 0.5677847733186904]",0.5677847733186904
0,0,"[0.777479935146994, 0.222520064853006]",0.222520064853006
1,0,"[0.2510207935656531, 0.7489792064343469]",0.7489792064343469
1,1,"[0.4501641476066156, 0.5498358523933844]",0.5498358523933844
0,0,"[0.5075968600362576, 0.4924031399637424]",0.4924031399637424
0,0,"[0.6889796502972951, 0.3110203497027049]",0.3110203497027049
0,0,"[0.6394596684391431, 0.3605403315608569]",0.3605403315608569
0,0,"[0.614881263680199, 0.3851187363198009]",0.3851187363198009
0,0,"[0.7872725046719216, 0.2127274953280785]",0.2127274953280785
1,0,"[0.4598016329206257, 0.5401983670793743]",0.5401983670793743
0,0,"[0.8211639208115126, 0.17883607918848743]",0.17883607918848743
1,0,"[0.4853619776369018, 0.5146380223630982]",0.5146380223630982
1,1,"[0.33902817663084084, 0.6609718233691592]",0.6609718233691592
0,0,"[0.5949975798491954, 0.40500242015080457]",0.40500242015080457
0,1,"[0.5696468765089786, 0.43035312349102145]",0.43035312349102145
1,0,"[0.445531497742662, 0.554468502257338]",0.554468502257338
1,0,"[0.1567863116179956, 0.8432136883820044]",0.8432136883820044
1,0,"[0.3103224180496119, 0.6896775819503881]",0.6896775819503881
0,0,"[0.6797743756813159, 0.320225624318684]",0.320225624318684
0,0,"[0.5888795967852123, 0.41112040321478777]",0.41112040321478777
1,1,"[0.3434530222164447, 0.6565469777835553]",0.6565469777835553
0,0,"[0.8175586497764609, 0.1824413502235391]",0.1824413502235391
1,0,"[0.4057510565175553, 0.5942489434824447]",0.5942489434824447
1,0,"[0.46809127879297263, 0.5319087212070274]",0.5319087212070274
0,0,"[0.6714534623164672, 0.3285465376835328]",0.3285465376835328
0,0,"[0.6535538850549871, 0.34644611494501293]",0.34644611494501293
0,0,"[0.5590453729677355, 0.4409546270322645]",0.4409546270322645
0,0,"[0.8711424050833165, 0.12885759491668347]",0.12885759491668347
0,0,"[0.6984139020260185, 0.30158609797398145]",0.30158609797398145
0,0,"[0.705163647190865, 0.294836352809135]",0.294836352809135
1,0,"[0.4583780219561854, 0.5416219780438146]",0.5416219780438146
0,0,"[0.777774873759234, 0.22222512624076599]",0.22222512624076599
1,1,"[0.2864207790394666, 0.7135792209605334]",0.7135792209605334
0,0,"[0.5267128095320043, 0.4732871904679957]",0.4732871904679957
0,0,"[0.5922418301265752, 0.40775816987342484]",0.40775816987342484
0,0,"[0.5577881540921787, 0.4422118459078213]",0.4422118459078213
1,1,"[0.21351493547835887, 0.7864850645216411]",0.7864850645216411
1,0,"[0.4206108042959531, 0.5793891957040469]",0.5793891957040469
0,0,"[0.7309720387605425, 0.26902796123945755]",0.26902796123945755
1,0,"[0.3946776912005783, 0.6053223087994217]",0.6053223087994217
0,0,"[0.7798102370079554, 0.22018976299204465]",0.22018976299204465
1,0,"[0.30948181193099933, 0.6905181880690007]",0.6905181880690007
1,0,"[0.4269386483424167, 0.5730613516575833]",0.5730613516575833
0,0,"[0.6244609467230782, 0.3755390532769219]",0.3755390532769219
1,1,"[0.21637784204127053, 0.7836221579587295]",0.7836221579587295
0,0,"[0.5798956836850371, 0.42010431631496287]",0.42010431631496287
1,0,"[0.49947326969140315, 0.5005267303085968]",0.5005267303085968
1,1,"[0.4006547660935368, 0.5993452339064632]",0.5993452339064632
1,0,"[0.49604180270847376, 0.5039581972915262]",0.5039581972915262
1,0,"[0.2685458772182602, 0.7314541227817398]",0.7314541227817398
0,0,"[0.7891796226705531, 0.2108203773294469]",0.2108203773294469
1,1,"[0.3491016404941123, 0.6508983595058877]",0.6508983595058877
0,0,"[0.719419132312265, 0.280580867687735]",0.280580867687735
1,1,"[0.30771817639662713, 0.6922818236033729]",0.6922818236033729
1,0,"[0.24782474799319387, 0.7521752520068061]",0.7521752520068061
0,0,"[0.8592432320584178, 0.14075676794158218]",0.14075676794158218
0,0,"[0.5762665795232476, 0.4237334204767525]",0.4237334204767525
0,0,"[0.5490717026149804, 0.4509282973850196]",0.4509282973850196
