y_pred,y_true,y_score,y_probscore
0.0,0,"[0.8758246824145317, 0.12417532]",0.12417532
0.0,0,"[1.2221044898033142, -0.22210449]",-0.22210449
0.0,0,"[0.9747936204075813, 0.02520638]",0.02520638
0.0,0,"[0.713522344827652, 0.28647766]",0.28647766
0.0,0,"[1.005793310701847, -0.0057933107]",-0.0057933107
0.0,0,"[1.0550412461161613, -0.055041246]",-0.055041246
0.0,0,"[1.074109710752964, -0.07410971]",-0.07410971
0.0,0,"[0.7926167845726013, 0.20738322]",0.20738322
0.0,0,"[0.9909916147589684, 0.009008385]",0.009008385
0.0,0,"[1.0585029497742653, -0.05850295]",-0.05850295
0.0,0,"[0.5166666805744171, 0.48333332]",0.48333332
0.0,0,"[1.0141358599066734, -0.01413586]",-0.01413586
1.0,0,"[0.44621962308883667, 0.5537804]",0.5537804
0.0,0,"[1.072805441915989, -0.07280544]",-0.07280544
1.0,0,"[0.4807336926460266, 0.5192663]",0.5192663
0.0,0,"[0.948785625398159, 0.051214375]",0.051214375
0.0,0,"[1.0123571008443832, -0.012357101]",-0.012357101
0.0,0,"[0.9722827076911926, 0.027717292]",0.027717292
0.0,0,"[1.0452573969960213, -0.045257397]",-0.045257397
0.0,1,"[1.0664639845490456, -0.066463985]",-0.066463985
1.0,1,"[0.4016578793525696, 0.5983421]",0.5983421
0.0,1,"[0.9202867075800896, 0.07971329]",0.07971329
0.0,1,"[0.9582929089665413, 0.04170709]",0.04170709
0.0,0,"[1.018104538321495, -0.018104538]",-0.018104538
0.0,1,"[0.5024882853031158, 0.4975117]",0.4975117
0.0,0,"[1.0396679192781448, -0.03966792]",-0.03966792
0.0,0,"[0.9524567350745201, 0.047543265]",0.047543265
0.0,0,"[1.0705624371767044, -0.07056244]",-0.07056244
0.0,0,"[1.0451449900865555, -0.04514499]",-0.04514499
0.0,0,"[1.0465336069464684, -0.046533607]",-0.046533607
0.0,0,"[1.1464232206344604, -0.14642322]",-0.14642322
0.0,0,"[0.9650657922029495, 0.034934208]",0.034934208
1.0,1,"[0.1432015299797058, 0.85679847]",0.85679847
0.0,0,"[0.9879879727959633, 0.012012027]",0.012012027
0.0,0,"[0.7883292734622955, 0.21167073]",0.21167073
0.0,0,"[1.0737570896744728, -0.07375709]",-0.07375709
0.0,0,"[1.17973193526268, -0.17973194]",-0.17973194
1.0,1,"[0.10925805568695068, 0.89074194]",0.89074194
0.0,0,"[1.0889212265610695, -0.08892123]",-0.08892123
0.0,0,"[0.9278355911374092, 0.07216441]",0.07216441
0.0,0,"[0.6379142105579376, 0.3620858]",0.3620858
0.0,0,"[1.0124361217021942, -0.012436122]",-0.012436122
1.0,0,"[0.4206411838531494, 0.5793588]",0.5793588
0.0,0,"[0.9750814512372017, 0.024918549]",0.024918549
0.0,0,"[0.7189866900444031, 0.2810133]",0.2810133
0.0,0,"[0.6757760643959045, 0.32422394]",0.32422394
0.0,0,"[1.0111456215381622, -0.011145622]",-0.011145622
0.0,0,"[0.9780043736100197, 0.021995626]",0.021995626
0.0,0,"[1.0182761251926422, -0.018276125]",-0.018276125
0.0,0,"[1.0120268315076828, -0.0120268315]",-0.0120268315
0.0,0,"[1.0145231634378433, -0.014523163]",-0.014523163
0.0,0,"[0.6104060709476471, 0.38959393]",0.38959393
0.0,1,"[0.810937374830246, 0.18906263]",0.18906263
0.0,0,"[1.063537672162056, -0.06353767]",-0.06353767
1.0,1,"[0.17311114072799683, 0.82688886]",0.82688886
0.0,0,"[1.0361207909882069, -0.03612079]",-0.03612079
0.0,0,"[1.1546869277954102, -0.15468693]",-0.15468693
0.0,0,"[0.9787894636392593, 0.021210536]",0.021210536
0.0,0,"[1.0731037929654121, -0.07310379]",-0.07310379
0.0,0,"[1.027494940906763, -0.02749494]",-0.02749494
0.0,0,"[0.9408243522047997, 0.059175648]",0.059175648
0.0,0,"[0.8901971057057381, 0.109802894]",0.109802894
0.0,0,"[0.7374025285243988, 0.26259747]",0.26259747
0.0,0,"[0.9841801151633263, 0.015819885]",0.015819885
0.0,0,"[0.9882236644625664, 0.011776336]",0.011776336
0.0,0,"[0.8525168299674988, 0.14748317]",0.14748317
0.0,0,"[0.6607638299465179, 0.33923617]",0.33923617
0.0,0,"[1.0251359790563583, -0.025135979]",-0.025135979
0.0,0,"[0.9274166896939278, 0.07258331]",0.07258331
0.0,0,"[0.9655973762273788, 0.034402624]",0.034402624
0.0,0,"[0.8945582881569862, 0.10544171]",0.10544171
0.0,0,"[0.9903850331902504, 0.009614967]",0.009614967
0.0,0,"[1.010226920247078, -0.01022692]",-0.01022692
1.0,0,"[0.4139546751976013, 0.5860453]",0.5860453
0.0,0,"[0.9745237901806831, 0.02547621]",0.02547621
0.0,0,"[0.7890532910823822, 0.21094671]",0.21094671
0.0,1,"[0.9835740923881531, 0.016425908]",0.016425908
0.0,0,"[1.0053109601140022, -0.00531096]",-0.00531096
0.0,0,"[0.8218226134777069, 0.17817739]",0.17817739
0.0,0,"[0.9962304756045341, 0.0037695244]",0.0037695244
0.0,0,"[0.9893636628985405, 0.010636337]",0.010636337
0.0,1,"[0.7321736812591553, 0.26782632]",0.26782632
0.0,0,"[0.7906874120235443, 0.20931259]",0.20931259
1.0,0,"[0.1485295295715332, 0.8514705]",0.8514705
0.0,0,"[0.7434717118740082, 0.2565283]",0.2565283
0.0,0,"[0.9870109483599663, 0.012989052]",0.012989052
0.0,0,"[1.051927387714386, -0.051927388]",-0.051927388
1.0,0,"[0.4400045871734619, 0.5599954]",0.5599954
0.0,0,"[0.7472445964813232, 0.2527554]",0.2527554
0.0,0,"[0.760107547044754, 0.23989245]",0.23989245
1.0,1,"[0.04470795392990112, 0.95529205]",0.95529205
0.0,0,"[1.0009722486138344, -0.0009722486]",-0.0009722486
0.0,0,"[0.8906169906258583, 0.10938301]",0.10938301
0.0,0,"[0.9349298849701881, 0.065070115]",0.065070115
0.0,1,"[0.5926591157913208, 0.40734088]",0.40734088
0.0,0,"[0.7456902861595154, 0.2543097]",0.2543097
0.0,0,"[1.044746272265911, -0.044746272]",-0.044746272
0.0,0,"[1.0054170489311218, -0.005417049]",-0.005417049
0.0,0,"[0.8440967202186584, 0.15590328]",0.15590328
0.0,0,"[1.0260259807109833, -0.02602598]",-0.02602598
0.0,0,"[1.189888373017311, -0.18988837]",-0.18988837
0.0,0,"[0.9742879197001457, 0.02571208]",0.02571208
0.0,0,"[0.7881216108798981, 0.21187839]",0.21187839
0.0,1,"[0.8570878207683563, 0.14291218]",0.14291218
0.0,0,"[1.018878996372223, -0.018878996]",-0.018878996
0.0,0,"[1.1570685505867004, -0.15706855]",-0.15706855
0.0,0,"[1.0099266171455383, -0.009926617]",-0.009926617
0.0,0,"[1.1715798676013947, -0.17157987]",-0.17157987
0.0,0,"[1.193112850189209, -0.19311285]",-0.19311285
0.0,1,"[1.0571012422442436, -0.057101242]",-0.057101242
0.0,0,"[1.0235616862773895, -0.023561686]",-0.023561686
0.0,0,"[1.074851505458355, -0.074851505]",-0.074851505
0.0,0,"[0.9357869699597359, 0.06421303]",0.06421303
0.0,1,"[0.9520796239376068, 0.047920376]",0.047920376
0.0,0,"[0.7535864412784576, 0.24641356]",0.24641356
0.0,0,"[1.0050778165459633, -0.0050778165]",-0.0050778165
0.0,0,"[0.7869506180286407, 0.21304938]",0.21304938
0.0,0,"[0.8403477966785431, 0.1596522]",0.1596522
1.0,0,"[0.35067397356033325, 0.649326]",0.649326
0.0,1,"[1.010119006037712, -0.010119006]",-0.010119006
0.0,0,"[1.04140155762434, -0.041401558]",-0.041401558
0.0,0,"[1.0344598479568958, -0.034459848]",-0.034459848
0.0,1,"[0.8888128623366356, 0.11118714]",0.11118714
0.0,0,"[0.972334548830986, 0.027665451]",0.027665451
0.0,0,"[1.071421779692173, -0.07142178]",-0.07142178
0.0,1,"[0.872822493314743, 0.1271775]",0.1271775
0.0,0,"[0.988536424934864, 0.011463575]",0.011463575
0.0,1,"[0.7089130580425262, 0.29108694]",0.29108694
0.0,1,"[1.0618621706962585, -0.06186217]",-0.06186217
0.0,0,"[0.7895183265209198, 0.21048167]",0.21048167
1.0,0,"[0.33187365531921387, 0.66812634]",0.66812634
0.0,0,"[1.0231320336461067, -0.023132034]",-0.023132034
0.0,1,"[0.6933495700359344, 0.30665043]",0.30665043
0.0,0,"[1.0281594172120094, -0.028159417]",-0.028159417
0.0,1,"[0.6083648800849915, 0.39163512]",0.39163512
0.0,0,"[1.0528715662658215, -0.052871566]",-0.052871566
0.0,0,"[0.7842126190662384, 0.21578738]",0.21578738
0.0,0,"[1.0491551756858826, -0.049155176]",-0.049155176
0.0,0,"[1.0349099412560463, -0.03490994]",-0.03490994
0.0,1,"[1.0782639011740685, -0.0782639]",-0.0782639
0.0,0,"[0.9495139494538307, 0.05048605]",0.05048605
0.0,0,"[0.9182419255375862, 0.081758074]",0.081758074
0.0,1,"[0.7451519072055817, 0.2548481]",0.2548481
0.0,1,"[1.0737570896744728, -0.07375709]",-0.07375709
0.0,0,"[1.1049585044384003, -0.104958504]",-0.104958504
0.0,0,"[0.9842869192361832, 0.01571308]",0.01571308
0.0,1,"[1.047534964978695, -0.047534965]",-0.047534965
0.0,0,"[0.9711258709430695, 0.028874129]",0.028874129
0.0,0,"[1.0405715182423592, -0.04057152]",-0.04057152
0.0,0,"[1.0560121722519398, -0.056012172]",-0.056012172
0.0,0,"[1.0055816546082497, -0.0055816546]",-0.0055816546
0.0,1,"[0.9369823113083839, 0.06301769]",0.06301769
0.0,0,"[0.9940494000911713, 0.0059506]",0.0059506
0.0,0,"[0.7922920882701874, 0.20770791]",0.20770791
0.0,0,"[1.1056150421500206, -0.10561504]",-0.10561504
0.0,0,"[0.7162348628044128, 0.28376514]",0.28376514
0.0,0,"[1.0566423386335373, -0.05664234]",-0.05664234
0.0,0,"[0.5982810258865356, 0.40171897]",0.40171897
0.0,0,"[0.7972489297389984, 0.20275107]",0.20275107
0.0,0,"[1.0139429941773415, -0.013942994]",-0.013942994
0.0,1,"[1.1795628070831299, -0.1795628]",-0.1795628
0.0,0,"[0.7578282654285431, 0.24217173]",0.24217173
0.0,0,"[0.9666017666459084, 0.033398233]",0.033398233
0.0,0,"[0.7555860877037048, 0.24441391]",0.24441391
0.0,0,"[1.0199969448149204, -0.019996945]",-0.019996945
0.0,0,"[1.0013138130307198, -0.001313813]",-0.001313813
0.0,0,"[1.0631741434335709, -0.06317414]",-0.06317414
0.0,1,"[0.9348919466137886, 0.06510805]",0.06510805
0.0,0,"[1.0125994719564915, -0.012599472]",-0.012599472
0.0,0,"[0.988099530339241, 0.01190047]",0.01190047
0.0,0,"[1.060358751565218, -0.06035875]",-0.06035875
0.0,0,"[1.030163750052452, -0.03016375]",-0.03016375
0.0,0,"[1.0061888918280602, -0.006188892]",-0.006188892
0.0,0,"[0.9340459331870079, 0.06595407]",0.06595407
1.0,0,"[0.3492233157157898, 0.6507767]",0.6507767
0.0,0,"[1.0508676022291183, -0.050867602]",-0.050867602
0.0,0,"[0.8665692806243896, 0.13343072]",0.13343072
0.0,0,"[0.9736739322543144, 0.026326068]",0.026326068
0.0,0,"[0.7654133439064026, 0.23458666]",0.23458666
0.0,0,"[0.8980837985873222, 0.1019162]",0.1019162
0.0,0,"[1.0071757584810257, -0.0071757585]",-0.0071757585
0.0,0,"[0.6474035084247589, 0.3525965]",0.3525965
0.0,0,"[0.9797215312719345, 0.020278469]",0.020278469
0.0,0,"[0.8284751176834106, 0.17152488]",0.17152488
0.0,0,"[0.9745591953396797, 0.025440805]",0.025440805
0.0,0,"[0.9626267924904823, 0.037373208]",0.037373208
0.0,0,"[0.985452264547348, 0.014547735]",0.014547735
0.0,0,"[1.0428806506097317, -0.04288065]",-0.04288065
0.0,1,"[0.5640741884708405, 0.4359258]",0.4359258
0.0,0,"[1.0236838907003403, -0.02368389]",-0.02368389
0.0,1,"[1.2946805655956268, -0.29468057]",-0.29468057
0.0,0,"[0.8523364663124084, 0.14766353]",0.14766353
1.0,1,"[-0.04207444190979004, 1.0420744]",1.0420744
0.0,0,"[0.8761957809329033, 0.12380422]",0.12380422
0.0,0,"[0.9158610329031944, 0.08413897]",0.08413897
0.0,0,"[0.6824095547199249, 0.31759045]",0.31759045
0.0,1,"[1.0460089445114136, -0.046008945]",-0.046008945
0.0,0,"[0.515250951051712, 0.48474905]",0.48474905
0.0,0,"[0.8938104435801506, 0.10618956]",0.10618956
0.0,0,"[1.007095381617546, -0.0070953816]",-0.0070953816
0.0,0,"[1.0014613270759583, -0.0014613271]",-0.0014613271
0.0,0,"[0.8294421136379242, 0.17055789]",0.17055789
0.0,0,"[1.0304394736886024, -0.030439474]",-0.030439474
0.0,0,"[0.8946811631321907, 0.10531884]",0.10531884
0.0,0,"[0.9078737869858742, 0.09212621]",0.09212621
0.0,0,"[1.0339686013758183, -0.0339686]",-0.0339686
0.0,0,"[0.945054404437542, 0.054945596]",0.054945596
0.0,1,"[0.5599361956119537, 0.4400638]",0.4400638
0.0,1,"[0.7985787391662598, 0.20142126]",0.20142126
0.0,0,"[0.7427608966827393, 0.2572391]",0.2572391
0.0,0,"[0.922614075243473, 0.077385925]",0.077385925
0.0,0,"[1.0094957575201988, -0.0094957575]",-0.0094957575
0.0,0,"[0.8722956776618958, 0.12770432]",0.12770432
0.0,1,"[1.0822050049901009, -0.082205005]",-0.082205005
0.0,0,"[1.0345440842211246, -0.034544084]",-0.034544084
0.0,0,"[0.9916363656520844, 0.008363634]",0.008363634
0.0,0,"[0.6046668589115143, 0.39533314]",0.39533314
0.0,1,"[0.8835032358765602, 0.116496764]",0.116496764
0.0,1,"[0.8370312452316284, 0.16296875]",0.16296875
0.0,0,"[1.042114071547985, -0.04211407]",-0.04211407
0.0,0,"[1.0384417660534382, -0.038441766]",-0.038441766
0.0,0,"[0.9641614034771919, 0.035838597]",0.035838597
0.0,0,"[1.0395359806716442, -0.03953598]",-0.03953598
0.0,0,"[0.7434177696704865, 0.25658223]",0.25658223
0.0,0,"[0.9131187573075294, 0.08688124]",0.08688124
0.0,0,"[1.0501009076833725, -0.050100908]",-0.050100908
0.0,0,"[1.0283273756504059, -0.028327376]",-0.028327376
0.0,0,"[0.9573961421847343, 0.042603858]",0.042603858
0.0,0,"[0.8694032728672028, 0.13059673]",0.13059673
0.0,1,"[0.7999286353588104, 0.20007136]",0.20007136
0.0,0,"[0.9997323825955391, 0.0002676174]",0.0002676174
0.0,1,"[0.5972055792808533, 0.40279442]",0.40279442
0.0,0,"[1.0914056673645973, -0.09140567]",-0.09140567
0.0,0,"[1.003450185060501, -0.003450185]",-0.003450185
0.0,1,"[1.0392182357609272, -0.039218236]",-0.039218236
0.0,0,"[0.8817383423447609, 0.11826166]",0.11826166
0.0,1,"[1.038719817996025, -0.038719818]",-0.038719818
0.0,0,"[0.9677320122718811, 0.032267988]",0.032267988
0.0,0,"[0.7545848488807678, 0.24541515]",0.24541515
0.0,0,"[0.9478921517729759, 0.05210785]",0.05210785
0.0,0,"[1.013492465019226, -0.013492465]",-0.013492465
0.0,0,"[0.9671030640602112, 0.032896936]",0.032896936
1.0,0,"[0.3019847273826599, 0.6980153]",0.6980153
0.0,0,"[0.9562167525291443, 0.043783247]",0.043783247
0.0,1,"[1.019520290195942, -0.01952029]",-0.01952029
0.0,0,"[0.9139778539538383, 0.086022146]",0.086022146
1.0,0,"[0.40739524364471436, 0.59260476]",0.59260476
0.0,0,"[0.9753071367740631, 0.024692863]",0.024692863
0.0,0,"[1.0374107286334038, -0.03741073]",-0.03741073
0.0,0,"[0.9876021221280098, 0.012397878]",0.012397878
0.0,1,"[0.9855753257870674, 0.014424674]",0.014424674
0.0,0,"[1.2162910997867584, -0.2162911]",-0.2162911
0.0,1,"[1.3193914592266083, -0.31939146]",-0.31939146
0.0,0,"[0.974511981010437, 0.025488019]",0.025488019
0.0,0,"[1.0306649655103683, -0.030664966]",-0.030664966
0.0,1,"[0.9591031149029732, 0.040896885]",0.040896885
0.0,1,"[0.8456372618675232, 0.15436274]",0.15436274
0.0,0,"[0.9940769746899605, 0.0059230253]",0.0059230253
0.0,1,"[0.7607872188091278, 0.23921278]",0.23921278
0.0,0,"[0.9114024713635445, 0.08859753]",0.08859753
0.0,0,"[0.9533147886395454, 0.04668521]",0.04668521
0.0,0,"[0.9873834624886513, 0.0126165375]",0.0126165375
0.0,0,"[0.9976554661989212, 0.0023445338]",0.0023445338
0.0,0,"[1.04104870185256, -0.0410487]",-0.0410487
0.0,1,"[1.042193055152893, -0.042193055]",-0.042193055
1.0,1,"[-0.09970450401306152, 1.0997045]",1.0997045
0.0,0,"[0.9572151377797127, 0.042784862]",0.042784862
0.0,0,"[1.4990242421627045, -0.49902424]",-0.49902424
0.0,0,"[1.0272903256118298, -0.027290326]",-0.027290326
0.0,0,"[1.064555212855339, -0.06455521]",-0.06455521
0.0,0,"[0.9071446880698204, 0.09285531]",0.09285531
0.0,0,"[1.009103313088417, -0.009103313]",-0.009103313
0.0,0,"[1.0509228482842445, -0.05092285]",-0.05092285
0.0,0,"[1.0900629609823227, -0.09006296]",-0.09006296
1.0,0,"[0.3916679620742798, 0.60833204]",0.60833204
0.0,0,"[0.9382247999310493, 0.0617752]",0.0617752
0.0,0,"[1.0451970398426056, -0.04519704]",-0.04519704
0.0,0,"[0.9617823660373688, 0.038217634]",0.038217634
0.0,0,"[0.6275436282157898, 0.37245637]",0.37245637
0.0,1,"[0.9300966933369637, 0.06990331]",0.06990331
0.0,0,"[0.9683624431490898, 0.031637557]",0.031637557
0.0,1,"[0.7540360391139984, 0.24596396]",0.24596396
0.0,0,"[0.7453822791576385, 0.25461772]",0.25461772
0.0,1,"[1.0668401718139648, -0.06684017]",-0.06684017
0.0,0,"[1.0306204967200756, -0.030620497]",-0.030620497
0.0,0,"[1.0081867203116417, -0.00818672]",-0.00818672
0.0,0,"[1.0347105078399181, -0.034710508]",-0.034710508
0.0,1,"[1.0501518547534943, -0.050151855]",-0.050151855
0.0,0,"[0.9958839789032936, 0.004116021]",0.004116021
0.0,0,"[1.0021329820156097, -0.002132982]",-0.002132982
0.0,1,"[1.259471595287323, -0.2594716]",-0.2594716
0.0,0,"[1.0409302413463593, -0.04093024]",-0.04093024
1.0,0,"[0.12901729345321655, 0.8709827]",0.8709827
0.0,0,"[0.8661552965641022, 0.1338447]",0.1338447
0.0,1,"[0.7329657673835754, 0.26703423]",0.26703423
0.0,0,"[1.1104763820767403, -0.11047638]",-0.11047638
0.0,0,"[1.0010851323604584, -0.0010851324]",-0.0010851324
0.0,0,"[1.041546318680048, -0.04154632]",-0.04154632
0.0,1,"[0.9175001755356789, 0.082499824]",0.082499824
0.0,1,"[0.734378844499588, 0.26562116]",0.26562116
0.0,1,"[0.6100222170352936, 0.38997778]",0.38997778
0.0,0,"[1.1577464640140533, -0.15774646]",-0.15774646
0.0,1,"[0.5504498183727264, 0.44955018]",0.44955018
0.0,0,"[0.9510680362582207, 0.048931964]",0.048931964
0.0,0,"[0.995563380420208, 0.0044366196]",0.0044366196
0.0,0,"[1.176312893629074, -0.1763129]",-0.1763129
0.0,0,"[1.1651052832603455, -0.16510528]",-0.16510528
0.0,0,"[1.1785811483860016, -0.17858115]",-0.17858115
0.0,0,"[0.9502056166529655, 0.049794383]",0.049794383
0.0,0,"[0.8673982322216034, 0.13260177]",0.13260177
1.0,1,"[-0.07444536685943604, 1.0744454]",1.0744454
0.0,0,"[0.7790883481502533, 0.22091165]",0.22091165
0.0,0,"[0.6993924081325531, 0.3006076]",0.3006076
0.0,0,"[0.8728903234004974, 0.12710968]",0.12710968
0.0,0,"[1.1465526223182678, -0.14655262]",-0.14655262
1.0,0,"[0.3626437783241272, 0.6373562]",0.6373562
0.0,0,"[1.0254565514624119, -0.025456551]",-0.025456551
1.0,0,"[0.26453548669815063, 0.7354645]",0.7354645
0.0,1,"[0.8298711180686951, 0.17012888]",0.17012888
0.0,0,"[0.9317087456583977, 0.068291254]",0.068291254
0.0,0,"[1.0197981297969818, -0.01979813]",-0.01979813
0.0,0,"[1.0625758469104767, -0.06257585]",-0.06257585
0.0,0,"[1.0037108734250069, -0.0037108734]",-0.0037108734
0.0,0,"[0.8121460378170013, 0.18785396]",0.18785396
0.0,0,"[0.9162483289837837, 0.08375167]",0.08375167
0.0,0,"[1.0346798226237297, -0.034679823]",-0.034679823
1.0,1,"[0.32000070810317993, 0.6799993]",0.6799993
0.0,1,"[0.5745207965373993, 0.4254792]",0.4254792
0.0,0,"[0.6351208686828613, 0.36487913]",0.36487913
0.0,0,"[1.0806105881929398, -0.08061059]",-0.08061059
0.0,0,"[1.0211626812815666, -0.021162681]",-0.021162681
0.0,0,"[1.0634543895721436, -0.06345439]",-0.06345439
0.0,0,"[0.7619989812374115, 0.23800102]",0.23800102
0.0,0,"[0.9811891689896584, 0.018810831]",0.018810831
0.0,0,"[0.6744732856750488, 0.3255267]",0.3255267
0.0,1,"[0.7170096337795258, 0.28299037]",0.28299037
0.0,0,"[1.018567755818367, -0.018567756]",-0.018567756
1.0,1,"[0.45323628187179565, 0.5467637]",0.5467637
0.0,1,"[0.9767856448888779, 0.023214355]",0.023214355
0.0,0,"[0.9908952116966248, 0.009104788]",0.009104788
